classification_2019,classification_2020,classification_2021,es_espurio,temperature_2m,total_precipitation_sum
4,19,4,1,295.38211442799224,0.07095985315583064
3,19,3,1,296.4010254430746,0.061678802741983674
15,19,15,1,295.72014548791407,0.06671640105388477
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.9242201122676,0.06295475564740016
3,19,3,1,296.0566614122535,0.06229094989440753
15,19,15,1,295.8154357436384,0.062290716442882164
4,3,4,1,295.7411555813028,0.06098082614284669
25,19,25,1,296.2172043233505,0.06069794994932328
4,19,4,1,295.8654195606343,0.06978343628189876
15,19,15,1,295.9242201122676,0.06295475564740016
3,19,3,1,295.84807211120926,0.06181411149444097
15,19,15,1,295.8376693202151,0.0640197925502252
4,3,4,1,296.42856470723973,0.06382974686564917
15,19,15,1,296.2562852085788,0.060900275432486474
15,19,15,1,295.8951288910185,0.06024274679364675
25,19,25,1,296.0629448517141,0.06685742191813304
15,19,15,1,295.53025283133576,0.06380026491822714
15,19,15,1,295.82051239135274,0.06284780132116789
15,19,15,1,295.975639994232,0.06588549740455463
3,19,3,1,295.9784734127475,0.06024881280801608
15,19,15,1,295.9649225665421,0.06527516819379642
15,19,15,1,295.9957205254348,0.06399711546641502
15,19,15,1,296.0601326613531,0.06427191398880794
4,19,4,1,295.6772239391389,0.0732866371904007
3,19,3,1,295.95242929743273,0.06258557937882259
15,19,15,1,296.39675526080293,0.05548217472773705
15,19,15,1,295.6972075043299,0.06474013206702385
15,19,15,1,295.58609524106174,0.06202957483472341
15,19,15,1,296.2383239181798,0.06480208116116042
15,19,15,1,296.0601326613531,0.06427191398880794
15,19,15,1,295.8376693202151,0.0640197925502252
15,19,15,1,295.77221229400425,0.06494706325075938
3,19,3,1,295.43380456396267,0.06776386576237196
15,19,15,1,296.0601326613531,0.06427191398880794
4,19,4,1,296.4059745043547,0.05158857829711749
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,296.0566614122535,0.06229094989440753
3,4,3,1,295.94576055748684,0.06768913147193108
15,19,15,1,295.975639994232,0.06588549740455463
4,19,4,1,296.2172043233505,0.06069794994932328
3,19,3,1,296.22604518489123,0.06054741221012586
4,19,4,1,295.77305893759325,0.069911546531736
15,19,15,1,295.89200453373206,0.06779885989767227
15,19,15,1,295.975639994232,0.06588549740455463
15,19,15,1,295.6111209382882,0.07152875589670653
19,15,19,1,295.9455331704125,0.06705160267494037
15,19,15,1,295.8395876398626,0.06165585867903545
3,66,3,1,295.76974029524314,0.06296027901114935
15,19,15,1,296.1366946501495,0.0635601674749644
4,25,4,1,296.22604518489123,0.06054741221012586
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,295.89996309063713,0.06817042407733116
3,19,3,1,296.0473957183153,0.06583212765397543
3,19,3,1,295.4098592536252,0.06991150555354271
3,19,3,1,295.8951288910185,0.06024274679364675
15,19,15,1,295.975639994232,0.06588549740455463
15,19,15,1,295.9180068666313,0.06065890642346853
15,19,15,1,295.7411555813028,0.06098082614284669
15,19,15,1,295.8376693202151,0.0640197925502252
3,19,3,1,296.4402820252156,0.058735822164435326
19,15,19,1,295.76069983443386,0.0698131988678566
4,19,4,1,295.8951288910185,0.06024274679364675
15,19,15,1,295.975639994232,0.06588549740455463
3,15,3,1,296.3896595961201,0.05930968202493503
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.8951288910185,0.06024274679364675
15,19,15,1,296.2701596824288,0.058604734165886185
15,19,15,1,295.9957205254348,0.06399711546641502
15,3,15,1,296.5444543297072,0.05865535961927885
19,11,19,1,295.81724968871794,0.07028098977945163
15,19,15,1,295.98677998722025,0.06128423613649522
4,19,4,1,296.5375795437439,0.05870804764173343
4,19,4,1,296.0608440232955,0.0629677991304985
15,19,15,1,295.98677998722025,0.06128423613649522
4,19,4,1,295.7753985758358,0.07040753416560008
4,19,4,1,296.3108327511661,0.05950556027235502
3,19,3,1,296.3854652092885,0.05512205463987504
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.76974029524314,0.06296027901114935
15,19,15,1,295.6772239391389,0.0732866371904007
19,25,19,1,296.2176529871943,0.0625429173543246
15,19,15,1,295.81044760130095,0.06527525015018298
15,19,15,1,295.5504974041076,0.07165908269427135
4,19,4,1,295.76069983443386,0.0698131988678566
3,19,3,1,296.5409058848265,0.05943567879340961
19,4,19,1,295.7364388466372,0.06959292493603542
15,19,15,1,295.774013618664,0.06546580868305678
4,19,4,1,296.0629448517141,0.06685742191813304
3,19,3,1,295.6972075043299,0.06474013206702385
4,3,4,1,296.14090036342435,0.06256775510650787
15,19,15,1,295.86813644306363,0.06855317157846604
15,19,15,1,295.8376693202151,0.0640197925502252
3,19,3,1,295.8951288910185,0.06024274679364675
15,19,15,1,295.6849939305275,0.07338055424235179
15,19,15,1,295.8376693202151,0.0640197925502252
15,19,15,1,295.81044760130095,0.06527525015018298
15,19,15,1,296.33686402956016,0.05722384852510606
3,19,3,1,296.490325336716,0.05110504430872117
15,19,15,1,296.3760481804493,0.059794945789793275
15,19,15,1,296.34195579839314,0.06051368343176359
15,19,15,1,296.4010254430746,0.061678802741983674
4,3,4,1,296.5459603383044,0.056217544549126565
4,19,4,1,295.48789743071944,0.06504611747803206
15,19,15,1,296.4010254430746,0.061678802741983674
15,3,15,1,295.89996309063713,0.06817042407733116
15,19,15,1,295.8376693202151,0.0640197925502252
4,15,4,1,295.94576055748684,0.06768913147193108
15,19,15,1,295.98677998722025,0.06128423613649522
15,19,15,1,296.1366946501495,0.0635601674749644
3,19,3,1,295.7899147898591,0.07045362842422638
15,19,15,1,296.4402820252156,0.058735822164435326
19,11,19,1,295.5630877672185,0.07004175039472098
15,19,15,1,295.9180068666313,0.06065890642346853
3,19,3,1,295.549356539282,0.06715067304513767
15,19,15,1,295.77221229400425,0.06494706325075938
15,19,15,1,296.2411590453176,0.06045542485854938
3,19,3,1,295.87955090667117,0.06792448165359015
4,3,4,1,296.25803700783484,0.05785682874264234
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,296.4313657001527,0.05798201215606843
3,4,3,1,296.3854652092885,0.05512205463987504
15,19,15,1,295.89996309063713,0.06817042407733116
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.5504974041076,0.07165908269427135
15,19,15,1,295.99667871351886,0.0593606179191859
15,19,15,1,295.72014548791407,0.06671640105388477
4,3,4,1,296.352501086474,0.06058307068886274
3,4,3,1,296.6165030718252,0.0685778118902635
15,19,15,1,295.8483912951787,0.06222365128340238
3,19,3,1,295.7693562175731,0.06983161546132877
15,19,15,1,295.975639994232,0.06588549740455463
15,19,15,1,296.2168276632887,0.06198758336247915
19,15,19,1,296.10212968881814,0.06275127532424445
15,19,15,1,295.8374012918185,0.06742417516650671
4,3,4,1,295.5884875767861,0.06801863339883003
4,19,4,1,296.13609102595717,0.06210892103455379
3,19,3,1,295.5989408185307,0.06388573301178131
15,19,15,1,295.6554502681096,0.07481662385008647
15,19,15,1,295.6772239391389,0.0732866371904007
66,3,66,1,295.9455331704125,0.06705160267494037
15,19,15,1,296.4102911292178,0.05997725528818284
3,19,3,1,296.31698011916666,0.059519936167616784
15,19,15,1,296.3544247210809,0.05894234853329176
15,19,15,1,295.77221229400425,0.06494706325075938
4,19,4,1,296.25943989183634,0.06192827549916421
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,296.2887641279265,0.06218112336935514
15,19,15,1,296.09744774869256,0.058971588336844384
4,19,4,1,295.6300685729556,0.06883126077395592
3,4,3,1,295.94576055748684,0.06768913147193108
15,19,15,1,295.3973865787576,0.07160800648075256
15,3,15,1,295.50546124478194,0.06833616596800003
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,295.9957205254348,0.06399711546641502
15,19,15,1,295.5937097025611,0.07344740085146739
15,19,15,1,295.9957205254348,0.06399711546641502
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.8374012918185,0.06742417516650671
15,66,15,1,296.5444543297072,0.05865535961927885
15,19,15,1,296.2562852085788,0.060900275432486474
15,19,15,1,295.72014548791407,0.06671640105388477
3,19,3,1,296.39095551005715,0.06047802495302671
3,15,3,1,295.94576055748684,0.06768913147193108
15,19,15,1,296.0549977449671,0.06652843283953185
15,19,15,1,296.352501086474,0.06058307068886274
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,296.0601326613531,0.06427191398880794
3,19,3,1,295.6381372068768,0.0729336684181483
15,19,15,1,296.3760481804493,0.059794945789793275
3,19,3,1,296.098189145675,0.06038353793165996
15,19,15,1,296.2701596824288,0.058604734165886185
19,3,19,1,296.098189145675,0.06038353793165996
3,19,3,1,295.6057913614195,0.07006339557311847
15,19,15,1,295.89996309063713,0.06817042407733116
15,19,15,1,296.0601326613531,0.06427191398880794
15,19,15,1,296.4067126417536,0.055131460997878655
15,19,15,1,296.5007630313808,0.0673757799202394
15,19,15,1,295.975639994232,0.06588549740455463
19,3,19,1,295.5630877672185,0.07004175039472098
15,19,15,1,296.1366946501495,0.0635601674749644
15,19,15,1,296.01221224652994,0.06503045884114418
15,19,15,1,295.58609524106174,0.06202957483472341
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,295.8554143392656,0.06860979102394893
3,19,3,1,295.8154357436384,0.062290716442882164
4,3,4,1,296.0906256307912,0.06385001865368996
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.8374012918185,0.06742417516650671
3,19,3,1,296.25610364828805,0.06488824836752727
15,19,15,1,296.5007630313808,0.0673757799202394
19,3,19,1,295.64093786988366,0.06064086856784338
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,296.0601326613531,0.06427191398880794
15,19,15,1,295.72014548791407,0.06671640105388477
4,3,4,1,296.4102911292178,0.05997725528818284
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,296.42856470723973,0.06382974686564917
15,19,15,1,295.81793328825137,0.0621839819087775
19,15,19,1,295.9649225665421,0.06527516819379642
15,19,15,1,295.6772239391389,0.0732866371904007
3,19,3,1,296.34106873802926,0.0662033962939373
15,19,15,1,296.05145600759187,0.062173269215642556
15,19,15,1,295.98677998722025,0.06128423613649522
15,19,15,1,296.1366946501495,0.0635601674749644
63,77,63,1,296.0601326613531,0.06427191398880794
4,19,4,1,295.7753985758358,0.07040753416560008
3,19,3,1,296.20786645313336,0.06383999886455054
15,19,15,1,296.39095551005715,0.06047802495302671
4,15,4,1,296.5459603383044,0.056217544549126565
15,19,15,1,296.37074955340614,0.057791185402293145
15,19,15,1,295.76069983443386,0.0698131988678566
15,19,15,1,296.3054250076567,0.05818792385202561
15,19,15,1,295.6554502681096,0.07481662385008647
15,3,15,1,296.2860594346753,0.05992857691985284
15,19,15,1,296.2168276632887,0.06198758336247915
15,19,15,1,295.774013618664,0.06546580868305678
3,19,3,1,296.03609287388434,0.060122015102127335
15,19,15,1,295.9028054676642,0.06568623286825333
4,3,4,1,295.6922594926141,0.07117064746560568
15,19,15,1,295.49569428129826,0.06548917370380873
19,25,19,1,296.0514572952821,0.06538165437521452
15,19,15,1,295.71774693803474,0.06122518159292056
3,19,3,1,295.8951288910185,0.06024274679364675
3,19,3,1,296.5449520112714,0.049394440674204766
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.9683738052734,0.06636406558098311
4,19,4,1,295.6300685729556,0.06883126077395592
15,19,15,1,295.87955090667117,0.06792448165359015
15,19,15,1,296.0176068900989,0.06397034180503998
15,4,15,1,295.5884875767861,0.06801863339883003
4,3,4,1,296.34106873802926,0.0662033962939373
19,15,19,1,296.4774509661327,0.06289086567701811
3,15,3,1,295.84807211120926,0.06181411149444097
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,296.4010254430746,0.061678802741983674
4,19,4,1,296.1780078839594,0.06172893645705694
15,19,15,1,295.4267408363094,0.07075663360299582
4,19,4,1,296.2910396180262,0.05908161106051916
15,19,15,1,296.47919149803687,0.060679122332154854
4,19,4,1,295.48789743071944,0.06504611747803206
15,19,15,1,295.7456560016214,0.0724591247970056
15,19,15,1,295.77221229400425,0.06494706325075938
15,19,15,1,295.43380456396267,0.06776386576237196
15,19,15,1,296.03931067583665,0.05894031576655223
19,15,19,1,296.55557267285445,0.05005725301645114
15,19,15,1,295.89996309063713,0.06817042407733116
15,19,15,1,295.8376693202151,0.0640197925502252
3,4,3,1,296.4584827055405,0.06105617262265994
3,19,3,1,295.9784734127475,0.06024881280801608
19,66,19,1,295.6381372068768,0.0729336684181483
15,19,15,1,295.774013618664,0.06546580868305678
19,3,19,1,296.25803700783484,0.05785682874264234
15,19,15,1,296.42856470723973,0.06382974686564917
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.6554502681096,0.07481662385008647
3,19,3,1,296.01221224652994,0.06503045884114418
3,19,3,1,295.88065374025535,0.06264606691739871
15,19,15,1,296.1713690978342,0.059656970971245706
15,19,15,1,296.4043866692203,0.05407767447175497
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,296.31150538282805,0.057750952267069756
15,19,15,1,296.42856470723973,0.06382974686564917
15,19,15,1,296.1227639652667,0.06228793613455608
3,19,3,1,296.098189145675,0.06038353793165996
3,19,3,1,296.20786645313336,0.06383999886455054
19,25,19,1,295.81640015970726,0.06879090842944298
4,15,4,1,296.4059745043547,0.05158857829711749
3,19,3,1,295.68733248173936,0.07122493984641547
15,19,15,1,295.81724968871794,0.07028098977945163
15,4,15,1,295.71774693803474,0.06122518159292056
3,19,3,1,296.20502081124215,0.06516540624044254
15,19,15,1,295.9180068666313,0.06065890642346853
15,19,15,1,296.1227639652667,0.06228793613455608
15,19,15,1,296.0601326613531,0.06427191398880794
15,19,15,1,296.4402820252156,0.058735822164435326
15,19,15,1,295.6202185400031,0.06313532046816661
15,19,15,1,296.2562852085788,0.060900275432486474
4,15,4,1,295.76069983443386,0.0698131988678566
15,19,15,1,295.5504974041076,0.07165908269427135
15,19,15,1,295.9957205254348,0.06399711546641502
3,19,3,1,296.4010254430746,0.061678802741983674
15,19,15,1,296.4402820252156,0.058735822164435326
15,19,15,1,295.89996309063713,0.06817042407733116
3,19,3,1,296.39675526080293,0.05548217472773705
15,19,15,1,295.69048662361877,0.06386137582204654
15,19,15,1,295.6772239391389,0.0732866371904007
4,3,4,1,296.5076519816845,0.05171100251219585
15,66,15,1,295.81724968871794,0.07028098977945163
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,296.1227639652667,0.06228793613455608
3,19,3,1,296.4335916620826,0.05249607018969371
15,66,15,1,296.4774509661327,0.06289086567701811
15,19,15,1,295.72014548791407,0.06671640105388477
15,19,15,1,295.7326201711357,0.071630383057812
15,19,15,1,295.7326201711357,0.071630383057812
15,19,15,1,295.76974029524314,0.06296027901114935
15,25,15,1,296.3749566184916,0.059937989486673615
4,19,4,1,295.6872735904703,0.06407714587789688
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,296.47919149803687,0.060679122332154854
3,19,3,1,296.6826699786697,0.05469474024913623
3,19,3,1,295.7296802987884,0.07209816279353613
3,19,3,1,296.1467367646839,0.06166833964329873
3,19,3,1,296.1366946501495,0.0635601674749644
4,19,4,1,295.6300685729556,0.06883126077395592
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.6849939305275,0.07338055424235179
3,19,3,1,295.80633480992145,0.0690990582341146
15,19,15,1,296.5007630313808,0.0673757799202394
15,19,15,1,295.774013618664,0.06546580868305678
15,19,15,1,295.9455331704125,0.06705160267494037
15,19,15,1,296.1227639652667,0.06228793613455608
4,19,4,1,295.43380456396267,0.06776386576237196
3,19,3,1,296.3624606857418,0.060297138515531166
15,19,15,1,295.63721070386663,0.07072223551414325
15,19,15,1,296.37682542480496,0.060638473206181466
15,19,15,1,295.71774693803474,0.06122518159292056
4,19,4,1,295.99212301857796,0.06790216219764862
4,19,4,1,296.462438322529,0.06613405001503143
19,15,19,1,296.12700256304555,0.06485491571170006
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,296.2562852085788,0.060900275432486474
15,19,15,1,296.4010254430746,0.061678802741983674
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.82059447864657,0.06956686653039768
4,19,4,1,296.1576017084599,0.06504130191943958
4,19,4,1,296.3054250076567,0.05818792385202561
